timestamp,msg_type,scan_index,dist_or_yaw,pulse_L_or_ax,pulse_R_or_ay,az,gz
12:55:16.396,S,18,52.0,53.6,37.0,,
12:55:16.522,S,18,54.0,52.4,35.7,,
12:55:16.640,S,18,56.0,52.4,35.3,,
12:55:16.705,S,18,58.0,52.8,34.8,,
12:55:16.833,S,18,60.0,53.2,34.8,,
12:55:16.896,S,18,62.0,52.3,34.8,,
12:55:17.024,S,18,64.0,51.9,34.3,,
12:55:17.089,S,18,66.0,51.9,34.3,,
12:55:17.201,S,18,68.0,51.9,33.8,,
12:55:17.264,S,18,70.0,51.9,33.9,,
12:55:17.392,S,18,72.0,51.9,33.9,,
12:55:17.454,S,18,74.0,51.9,33.8,,
12:55:17.580,S,18,76.0,52.8,33.8,,
12:55:17.644,S,18,78.0,52.8,33.8,,
12:55:17.769,S,18,80.0,52.3,33.8,,
12:55:17.888,S,18,82.0,51.9,33.8,,
12:55:17.952,S,18,84.0,52.3,33.8,,
12:55:18.016,S,18,86.0,52.4,33.8,,
12:55:18.144,S,18,88.0,52.4,33.8,,
12:55:18.209,S,18,90.0,53.3,33.8,,
12:55:18.337,S,18,92.0,52.9,34.2,,
12:55:18.400,S,18,94.0,54.2,33.8,,
12:55:18.513,S,18,96.0,53.3,33.8,,
12:55:18.640,S,18,98.0,85.2,34.3,,
12:55:18.704,S,18,100.0,85.6,34.3,,
12:55:18.826,S,18,102.0,85.6,34.3,,
12:55:18.889,S,18,104.0,87.0,35.2,,
12:55:19.015,S,18,106.0,124.1,34.8,,
12:55:19.142,S,18,108.0,95.9,35.6,,
12:55:19.265,S,18,110.0,162.0,36.1,,
12:55:19.328,S,18,112.0,162.1,36.6,,
12:55:19.456,S,18,114.0,122.4,38.7,,
12:55:19.582,S,18,116.0,101.0,69.0,,
12:55:19.709,S,18,118.0,101.4,121.4,,
12:55:19.832,S,18,120.0,99.0,120.6,,
12:55:19.952,S,18,122.0,96.9,121.0,,
12:55:20.080,S,18,124.0,101.0,120.1,,
12:55:20.209,S,18,126.0,100.3,119.7,,
12:55:20.333,S,18,128.0,95.2,119.2,,
12:55:20.397,S,18,130.0,166.2,120.0,,
12:55:20.577,S,18,132.0,100.0,119.5,,
12:55:20.704,S,18,134.0,96.7,118.7,,
12:55:20.768,S,18,136.0,94.9,119.4,,
12:55:20.897,S,18,138.0,94.9,116.5,,
12:55:21.024,S,18,140.0,100.5,117.3,,
12:55:21.152,S,18,142.0,99.6,114.7,,
12:55:21.280,S,18,144.0,98.4,114.3,,
12:55:21.343,S,18,146.0,98.8,113.8,,
12:55:21.470,S,18,148.0,99.2,113.8,,
12:55:21.596,S,18,150.0,88.3,113.8,,
12:55:21.722,S,18,152.0,87.8,113.3,,
12:55:21.846,S,18,154.0,87.8,113.4,,
12:55:21.968,S,18,156.0,86.5,113.7,,
12:55:22.096,S,18,158.0,87.7,114.5,,
12:55:22.159,S,18,160.0,86.1,113.7,,
12:55:22.284,S,18,162.0,87.3,114.1,,
12:55:22.409,S,18,164.0,86.0,110.8,,
12:55:22.529,S,18,166.0,85.6,113.6,,
12:55:22.657,S,18,168.0,86.0,106.7,,
12:55:22.721,S,18,170.0,86.4,112.1,,
12:55:22.849,S,18,172.0,86.4,108.4,,
12:55:22.973,S,18,174.0,86.4,107.5,,
12:55:23.098,S,18,176.0,86.4,109.2,,
12:55:23.216,S,18,178.0,85.9,113.6,,
12:55:23.344,S,18,180.0,86.0,113.2,,
12:55:23.729,STEP,19,10.3,0.101,-0.006,1.038,-0.51
12:55:24.470,S,19,0.0,101.3,76.4,,
12:55:24.533,S,19,2.0,99.2,76.4,,
12:55:24.657,S,19,4.0,122.7,76.4,,
12:55:24.784,S,19,6.0,101.3,76.4,,
12:55:24.912,S,19,8.0,123.7,76.5,,
12:55:24.974,S,19,10.0,97.5,76.5,,
12:55:25.098,S,19,12.0,123.7,76.5,,
12:55:25.217,S,19,14.0,96.8,76.9,,
12:55:25.345,S,19,16.0,123.3,77.4,,
12:55:25.472,S,19,18.0,123.4,76.9,,
12:55:25.601,S,19,20.0,123.0,77.4,,
12:55:25.665,S,19,22.0,106.1,78.3,,
12:55:25.790,S,19,24.0,123.0,77.9,,
12:55:25.905,S,19,26.0,123.0,77.9,,
12:55:26.029,S,19,28.0,124.3,83.3,,
12:55:26.156,S,19,30.0,123.9,83.3,,
12:55:26.283,S,19,32.0,124.9,83.3,,
12:55:26.410,S,19,34.0,126.2,83.3,,
12:55:26.472,S,19,36.0,125.4,83.4,,
12:55:26.593,S,19,38.0,126.3,83.9,,
12:55:26.719,S,19,40.0,131.3,83.0,,
12:55:26.845,S,19,42.0,57.9,83.9,,
12:55:26.969,S,19,44.0,57.0,91.9,,
12:55:27.030,S,19,46.0,57.0,110.8,,
12:55:27.156,S,19,48.0,57.4,112.0,,
12:55:27.281,S,19,50.0,56.1,111.1,,
12:55:27.345,S,19,52.0,56.1,36.3,,
12:55:27.472,S,19,54.0,56.5,35.5,,
12:55:27.536,S,19,56.0,56.5,34.6,,
12:55:27.663,S,19,58.0,56.1,34.2,,
12:55:27.790,S,19,60.0,56.5,34.1,,
12:55:27.854,S,19,62.0,56.1,33.7,,
12:55:27.969,S,19,64.0,55.7,33.7,,
12:55:28.029,S,19,66.0,55.7,33.7,,
12:55:28.154,S,19,68.0,55.7,34.1,,
12:55:28.218,S,19,70.0,56.6,33.2,,
12:55:28.345,S,19,72.0,56.6,33.2,,
12:55:28.408,S,19,74.0,56.6,33.2,,
12:55:28.529,S,19,76.0,56.2,33.6,,
12:55:28.593,S,19,78.0,56.2,33.1,,
12:55:28.722,S,19,80.0,57.1,33.2,,
12:55:28.783,S,19,82.0,56.2,33.2,,
12:55:28.909,S,19,84.0,57.1,33.2,,
12:55:28.972,S,19,86.0,58.0,33.2,,
12:55:29.098,S,19,88.0,58.0,33.6,,
12:55:29.162,S,19,90.0,57.6,33.6,,
12:55:29.280,S,19,92.0,57.6,33.2,,
12:55:29.408,S,19,94.0,88.7,33.2,,
12:55:29.473,S,19,96.0,88.8,34.1,,
12:55:29.601,S,19,98.0,89.2,33.7,,
12:55:29.665,S,19,100.0,91.8,33.6,,
12:55:29.780,S,19,102.0,97.6,34.1,,
12:55:29.905,S,19,104.0,152.5,34.1,,
12:55:30.031,S,19,106.0,97.0,35.0,,
12:55:30.094,S,19,108.0,97.7,35.4,,
12:55:30.220,S,19,110.0,96.1,35.4,,
12:55:30.347,S,19,112.0,153.7,36.8,,
12:55:30.410,S,19,114.0,102.9,37.2,,
12:55:30.592,S,19,116.0,153.7,123.5,,
12:55:30.657,S,19,118.0,167.6,67.8,,
12:55:30.849,S,19,120.0,163.6,123.5,,
12:55:30.978,S,19,122.0,130.9,123.1,,
12:55:31.039,S,19,124.0,132.2,125.7,,
12:55:31.166,S,19,126.0,154.1,124.9,,
12:55:31.346,S,19,128.0,179.2,124.9,,
12:55:31.472,S,19,130.0,103.3,128.4,,
12:55:31.601,S,19,132.0,110.5,127.1,,
12:55:31.718,S,19,134.0,157.9,129.1,,
12:55:31.842,S,19,136.0,157.2,126.3,,
12:55:31.968,S,19,138.0,130.0,125.4,,
12:55:32.095,S,19,140.0,131.4,124.1,,
12:55:32.222,S,19,142.0,96.8,123.7,,
12:55:32.349,S,19,144.0,94.6,124.9,,
12:55:32.413,S,19,146.0,99.7,124.9,,
12:55:32.539,S,19,148.0,85.1,123.2,,
12:55:32.657,S,19,150.0,78.5,122.7,,
12:55:32.785,S,19,152.0,78.9,122.7,,
12:55:32.913,S,19,154.0,78.4,123.1,,
12:55:33.041,S,19,156.0,77.1,112.6,,
12:55:33.105,S,19,158.0,76.7,122.7,,
12:55:33.217,S,19,160.0,77.1,123.1,,
12:55:33.341,S,19,162.0,77.5,122.2,,
12:55:33.468,S,19,164.0,76.6,122.6,,
12:55:33.593,S,19,166.0,76.6,123.0,,
12:55:33.720,S,19,168.0,76.6,122.6,,
12:55:33.846,S,19,170.0,76.2,113.1,,
12:55:33.904,S,19,172.0,76.2,113.6,,
12:55:34.033,S,19,174.0,76.2,123.0,,
12:55:34.158,S,19,176.0,76.6,122.6,,
12:55:34.284,S,19,178.0,76.6,123.0,,
12:55:34.411,S,19,180.0,76.3,122.6,,
12:55:34.786,STEP,20,10.3,0.104,0.011,0.989,-0.15
12:55:35.537,S,20,0.0,120.3,66.9,,
12:55:35.601,S,20,2.0,119.6,67.3,,
12:55:35.716,S,20,4.0,119.9,67.7,,
12:55:35.841,S,20,6.0,129.4,67.3,,
12:55:35.968,S,20,8.0,130.7,67.4,,
12:55:36.094,S,20,10.0,128.6,67.4,,
12:55:36.157,S,20,12.0,128.9,67.4,,
12:55:36.283,S,20,14.0,130.6,67.4,,
12:55:36.409,S,20,16.0,130.2,67.4,,
12:55:36.537,S,20,18.0,129.4,68.3,,
12:55:36.658,S,20,20.0,129.3,67.5,,
12:55:36.785,S,20,22.0,128.8,68.8,,
12:55:36.850,S,20,24.0,128.0,69.2,,
12:55:36.977,S,20,26.0,128.0,71.3,,
12:55:37.106,S,20,28.0,128.4,73.8,,
12:55:37.184,S,20,30.0,127.6,73.8,,
12:55:37.358,S,20,32.0,127.6,74.7,,
12:55:37.425,S,20,34.0,128.0,74.3,,
12:55:37.547,S,20,36.0,64.6,73.4,,
12:55:37.674,S,20,38.0,63.0,73.4,,
12:55:37.737,S,20,40.0,65.1,74.3,,
12:55:37.863,S,20,42.0,62.9,76.9,,
12:55:37.984,S,20,44.0,61.3,76.9,,
12:55:38.049,S,20,46.0,61.7,112.7,,
12:55:38.177,S,20,48.0,62.1,111.1,,
12:55:38.305,S,20,50.0,62.1,105.5,,
12:55:38.369,S,20,52.0,62.1,42.5,,
12:55:38.497,S,20,54.0,60.8,35.3,,
12:55:38.609,S,20,56.0,60.4,34.4,,
12:55:38.673,S,20,58.0,60.0,33.9,,
12:55:38.802,S,20,60.0,60.0,33.1,,
12:55:38.865,S,20,62.0,60.9,33.5,,
12:55:38.993,S,20,64.0,61.3,32.6,,
12:55:39.057,S,20,66.0,60.0,32.6,,
12:55:39.182,S,20,68.0,59.2,32.6,,
12:55:39.297,S,20,70.0,60.1,32.6,,
12:55:39.362,S,20,72.0,61.0,32.6,,
12:55:39.425,S,20,74.0,60.9,32.6,,
12:55:39.553,S,20,76.0,60.9,32.6,,
12:55:39.617,S,20,78.0,61.0,32.6,,
12:55:39.746,S,20,80.0,64.4,32.6,,
12:55:39.857,S,20,82.0,62.2,32.6,,
12:55:39.921,S,20,84.0,64.0,32.6,,
12:55:40.046,S,20,86.0,91.0,32.6,,
12:55:40.109,S,20,88.0,90.6,32.6,,
12:55:40.236,S,20,90.0,91.9,32.6,,
12:55:40.361,S,20,92.0,91.1,32.6,,
12:55:40.425,S,20,94.0,91.1,33.0,,
12:55:40.545,S,20,96.0,91.1,33.1,,
12:55:40.673,S,20,98.0,93.3,33.0,,
12:55:40.737,S,20,100.0,94.1,33.4,,
12:55:40.865,S,20,102.0,93.8,33.5,,
12:55:40.929,S,20,104.0,98.3,33.5,,
12:55:41.057,S,20,106.0,107.8,34.4,,
12:55:41.182,S,20,108.0,97.6,34.8,,
12:55:41.297,S,20,110.0,133.1,35.3,,
12:55:41.360,S,20,112.0,135.6,36.2,,
12:55:41.489,S,20,114.0,117.9,123.7,,
12:55:41.617,S,20,116.0,162.7,123.7,,
12:55:41.745,S,20,118.0,164.3,124.6,,
12:55:41.922,S,20,120.0,164.7,124.2,,
12:55:41.985,S,20,122.0,139.7,124.2,,
12:55:42.171,S,20,124.0,139.8,124.6,,
12:55:42.296,S,20,126.0,140.5,125.9,,
12:55:42.360,S,20,128.0,101.0,124.3,,
12:55:42.485,S,20,130.0,103.5,125.5,,
12:55:42.672,S,20,132.0,143.2,133.9,,
12:55:42.736,S,20,134.0,105.6,134.3,,
12:55:42.864,S,20,136.0,130.2,133.4,,
12:55:43.051,S,20,138.0,150.0,133.3,,
12:55:43.176,S,20,140.0,105.7,133.7,,
12:55:43.297,S,20,142.0,150.5,133.2,,
12:55:43.425,S,20,144.0,107.3,132.8,,
12:55:43.552,S,20,146.0,142.6,133.1,,
12:55:43.678,S,20,148.0,105.6,132.8,,
12:55:43.742,S,20,150.0,119.5,131.8,,
12:55:43.922,S,20,152.0,119.1,131.8,,
12:55:44.049,S,20,154.0,68.9,131.8,,
12:55:44.113,S,20,156.0,68.9,131.8,,
12:55:44.241,S,20,158.0,68.4,132.6,,
12:55:44.369,S,20,160.0,68.4,131.3,,
12:55:44.498,S,20,162.0,68.8,131.3,,
12:55:44.562,S,20,164.0,67.6,131.3,,
12:55:44.689,S,20,166.0,68.0,114.3,,
12:55:44.813,S,20,168.0,68.0,131.7,,
12:55:44.937,S,20,170.0,67.5,131.3,,
12:55:45.062,S,20,172.0,67.1,131.8,,
12:55:45.126,S,20,174.0,67.5,131.3,,
12:55:45.250,S,20,176.0,67.1,131.7,,
12:55:45.377,S,20,178.0,67.1,131.7,,
12:55:45.504,S,20,180.0,68.0,131.7,,
12:55:45.937,STEP,21,10.3,0.066,-0.012,0.971,1.68
12:55:46.689,S,21,0.0,129.1,56.9,,
12:55:46.753,S,21,2.0,116.4,56.9,,
12:55:46.882,S,21,4.0,116.0,56.9,,
12:55:46.998,S,21,6.0,127.8,56.9,,
12:55:47.125,S,21,8.0,128.2,56.9,,
12:55:47.250,S,21,10.0,126.4,56.9,,
12:55:47.312,S,21,12.0,124.8,57.3,,
12:55:47.438,S,21,14.0,126.8,57.4,,
12:55:47.564,S,21,16.0,126.9,57.4,,
12:55:47.692,S,21,18.0,103.2,57.4,,
12:55:47.755,S,21,20.0,126.4,57.9,,
12:55:47.873,S,21,22.0,126.4,57.8,,
12:55:48.002,S,21,24.0,125.4,62.2,,
12:55:48.130,S,21,26.0,126.3,62.7,,
12:55:48.257,S,21,28.0,101.3,63.1,,
12:55:48.319,S,21,30.0,125.9,62.3,,
12:55:48.445,S,21,32.0,68.7,63.6,,
12:55:48.561,S,21,34.0,68.2,64.0,,
12:55:48.626,S,21,36.0,68.2,63.5,,
12:55:48.753,S,21,38.0,68.2,64.4,,
12:55:48.881,S,21,40.0,68.6,64.9,,
12:55:48.944,S,21,42.0,67.3,65.7,,
12:55:49.069,S,21,44.0,67.3,66.2,,
12:55:49.195,S,21,46.0,67.3,79.2,,
12:55:49.250,S,21,48.0,67.3,79.6,,
12:55:49.377,S,21,50.0,67.3,80.9,,
12:55:49.505,S,21,52.0,67.3,104.5,,
12:55:49.570,S,21,54.0,67.8,85.3,,
12:55:49.697,S,21,56.0,67.8,30.1,,
12:55:49.759,S,21,58.0,67.4,29.2,,
12:55:49.884,S,21,60.0,68.2,28.8,,
12:55:50.001,S,21,62.0,67.8,29.2,,
12:55:50.065,S,21,64.0,68.7,28.7,,
12:55:50.193,S,21,66.0,69.2,28.7,,
12:55:50.258,S,21,68.0,68.8,28.7,,
12:55:50.385,S,21,70.0,93.8,28.2,,
12:55:50.450,S,21,72.0,94.2,28.2,,
12:55:50.561,S,21,74.0,94.2,28.3,,
12:55:50.687,S,21,76.0,95.4,28.3,,
12:55:50.750,S,21,78.0,94.6,28.6,,
12:55:50.876,S,21,80.0,95.0,28.7,,
12:55:51.002,S,21,82.0,93.7,29.1,,
12:55:51.065,S,21,84.0,95.1,28.7,,
12:55:51.191,S,21,86.0,94.2,28.7,,
12:55:51.313,S,21,88.0,93.8,29.1,,
12:55:51.378,S,21,90.0,96.4,29.6,,
12:55:51.506,S,21,92.0,94.7,29.6,,
12:55:51.570,S,21,94.0,94.7,30.4,,
12:55:51.694,S,21,96.0,96.4,31.8,,
12:55:51.821,S,21,98.0,95.2,31.8,,
12:55:51.873,S,21,100.0,96.1,31.8,,
12:55:52.001,S,21,102.0,96.9,32.7,,
12:55:52.129,S,21,104.0,98.7,32.7,,
12:55:52.194,S,21,106.0,97.0,32.7,,
12:55:52.321,S,21,108.0,97.1,33.2,,
12:55:52.449,S,21,110.0,98.3,34.5,,
12:55:52.513,S,21,112.0,97.6,35.0,,
12:55:52.625,S,21,114.0,101.8,35.4,,
12:55:52.751,S,21,116.0,101.4,126.1,,
12:55:52.876,S,21,118.0,108.9,125.7,,
12:55:53.003,S,21,120.0,98.2,125.3,,
12:55:53.129,S,21,122.0,106.6,125.3,,
12:55:53.249,S,21,124.0,106.6,125.7,,
12:55:53.378,S,21,126.0,140.2,126.2,,
12:55:53.502,S,21,128.0,143.2,127.5,,
12:55:53.627,S,21,130.0,141.5,127.9,,
12:55:53.755,S,21,132.0,144.5,127.5,,
12:55:53.873,S,21,134.0,144.9,128.0,,
12:55:54.001,S,21,136.0,114.5,129.3,,
12:55:54.129,S,21,138.0,130.3,130.6,,
12:55:54.258,S,21,140.0,101.7,129.8,,
12:55:54.381,S,21,142.0,163.5,143.3,,
12:55:54.507,S,21,144.0,111.2,142.9,,
12:55:54.625,S,21,146.0,121.8,142.4,,
12:55:54.753,S,21,148.0,124.3,142.8,,
12:55:54.881,S,21,150.0,108.7,142.3,,
12:55:55.009,S,21,152.0,110.8,143.2,,
12:55:55.135,S,21,154.0,58.5,142.3,,
12:55:55.198,S,21,156.0,58.9,142.7,,
12:55:55.314,S,21,158.0,57.6,141.8,,
12:55:55.441,S,21,160.0,58.0,141.9,,
12:55:55.570,S,21,162.0,57.1,141.9,,
12:55:55.697,S,21,164.0,57.5,141.8,,
12:55:55.823,S,21,166.0,57.5,142.6,,
12:55:55.937,S,21,168.0,57.5,142.2,,
12:55:56.065,S,21,170.0,57.1,142.3,,
12:55:56.193,S,21,172.0,56.6,142.2,,
12:55:56.248,S,21,174.0,56.7,133.2,,
12:55:56.375,S,21,176.0,56.6,142.3,,
12:55:56.500,S,21,178.0,56.6,139.2,,
12:55:56.626,S,21,180.0,57.5,141.8,,
12:55:57.004,STEP,22,10.3,0.021,0.007,0.865,2.25
12:55:57.697,S,22,0.0,111.9,47.7,,
12:55:57.824,S,22,2.0,115.6,47.7,,
12:55:57.937,S,22,4.0,115.2,47.7,,
12:55:58.065,S,22,6.0,119.3,47.7,,
12:55:58.130,S,22,8.0,120.2,48.1,,
12:55:58.249,S,22,10.0,117.3,48.1,,
12:55:58.374,S,22,12.0,125.9,48.6,,
12:55:58.499,S,22,14.0,125.1,48.2,,
12:55:58.562,S,22,16.0,99.8,48.6,,
12:55:58.753,S,22,18.0,96.1,48.7,,
12:55:58.816,S,22,20.0,75.9,49.5,,
12:55:58.943,S,22,22.0,76.7,50.4,,
12:55:59.005,S,22,24.0,74.6,52.1,,
12:55:59.128,S,22,26.0,75.4,55.0,,
12:55:59.191,S,22,28.0,74.1,55.4,,
12:55:59.313,S,22,30.0,74.5,55.4,,
12:55:59.442,S,22,32.0,74.5,55.4,,
12:55:59.505,S,22,34.0,74.1,55.9,,
12:55:59.631,S,22,36.0,73.6,55.9,,
12:55:59.694,S,22,38.0,73.2,55.6,,
12:55:59.821,S,22,40.0,73.2,55.1,,
12:55:59.883,S,22,42.0,73.2,55.1,,
12:56:00.001,S,22,44.0,73.2,55.6,,
12:56:00.129,S,22,46.0,74.5,56.5,,
12:56:00.187,S,22,48.0,73.7,29.3,,
12:56:00.312,S,22,50.0,73.3,28.5,,
12:56:00.439,S,22,52.0,73.3,28.4,,
12:56:00.502,S,22,54.0,74.6,27.5,,
12:56:00.625,S,22,56.0,73.7,27.5,,
12:56:00.690,S,22,58.0,74.6,27.0,,
12:56:00.816,S,22,60.0,74.2,27.0,,
12:56:00.878,S,22,62.0,73.4,27.0,,
12:56:01.005,S,22,64.0,74.3,26.6,,
12:56:01.130,S,22,66.0,75.6,27.0,,
12:56:01.192,S,22,68.0,74.7,26.5,,
12:56:01.313,S,22,70.0,74.8,26.5,,
12:56:01.378,S,22,72.0,76.5,26.5,,
12:56:01.506,S,22,74.0,76.1,26.5,,
12:56:01.569,S,22,76.0,98.3,26.4,,
12:56:01.692,S,22,78.0,97.9,26.5,,
12:56:01.818,S,22,80.0,97.9,26.4,,
12:56:01.881,S,22,82.0,97.9,26.5,,
12:56:02.002,S,22,84.0,98.3,26.5,,
12:56:02.065,S,22,86.0,97.5,26.5,,
12:56:02.193,S,22,88.0,98.3,26.5,,
12:56:02.318,S,22,90.0,98.4,26.5,,
12:56:02.381,S,22,92.0,99.2,26.5,,
12:56:02.505,S,22,94.0,98.3,26.5,,
12:56:02.625,S,22,96.0,99.6,27.0,,
12:56:02.690,S,22,98.0,98.9,27.0,,
12:56:02.818,S,22,100.0,99.7,27.0,,
12:56:02.881,S,22,102.0,101.1,27.4,,
12:56:03.008,S,22,104.0,103.6,27.9,,
12:56:03.134,S,22,106.0,100.3,27.9,,
12:56:03.197,S,22,108.0,100.3,27.9,,
12:56:03.314,S,22,110.0,99.9,28.4,,
12:56:03.441,S,22,112.0,101.6,28.0,,
12:56:03.505,S,22,114.0,143.0,28.9,,
12:56:03.634,S,22,116.0,142.7,31.9,,
12:56:03.762,S,22,118.0,103.5,128.4,,
12:56:03.874,S,22,120.0,101.2,128.5,,
12:56:03.999,S,22,122.0,101.1,107.6,,
12:56:04.125,S,22,124.0,99.5,128.5,,
12:56:04.250,S,22,126.0,99.9,129.3,,
12:56:04.375,S,22,128.0,142.2,130.2,,
12:56:04.502,S,22,130.0,142.7,131.5,,
12:56:04.625,S,22,132.0,143.0,131.6,,
12:56:04.753,S,22,134.0,128.3,132.4,,
12:56:04.879,S,22,136.0,101.1,152.9,,
12:56:05.004,S,22,138.0,101.2,152.5,,
12:56:05.129,S,22,140.0,97.9,151.6,,
12:56:05.251,S,22,142.0,98.3,152.9,,
12:56:05.378,S,22,144.0,98.3,152.9,,
12:56:05.506,S,22,146.0,102.8,151.6,,
12:56:05.631,S,22,148.0,98.3,152.0,,
12:56:05.756,S,22,150.0,117.5,151.9,,
12:56:05.881,S,22,152.0,123.3,151.1,,
12:56:06.001,S,22,154.0,49.7,150.6,,
12:56:06.130,S,22,156.0,48.8,151.1,,
12:56:06.193,S,22,158.0,48.8,150.6,,
12:56:06.322,S,22,160.0,49.2,149.8,,
12:56:06.447,S,22,162.0,48.3,151.5,,
12:56:06.562,S,22,164.0,48.3,151.0,,
12:56:06.689,S,22,166.0,48.3,151.4,,
12:56:06.818,S,22,168.0,48.8,146.5,,
12:56:06.881,S,22,170.0,48.3,149.7,,
12:56:07.009,S,22,172.0,48.3,112.8,,
12:56:07.138,S,22,174.0,47.9,116.5,,
12:56:07.201,S,22,176.0,47.9,150.6,,
12:56:07.327,S,22,178.0,48.3,116.6,,
12:56:07.452,S,22,180.0,47.9,117.9,,
12:56:10.462,ROT,22,-90.02,0.112,-0.016,0.994,
12:56:10.890,STEP,23,10.3,0.086,-0.053,0.944,-0.46
12:56:11.581,S,23,0.0,54.3,120.6,,
12:56:11.707,S,23,2.0,55.2,118.6,,
12:56:11.831,S,23,4.0,55.2,108.1,,
12:56:11.954,S,23,6.0,55.2,120.4,,
12:56:12.017,S,23,8.0,54.8,119.4,,
12:56:12.146,S,23,10.0,55.7,109.0,,
12:56:12.271,S,23,12.0,54.8,122.0,,
12:56:12.398,S,23,14.0,54.8,119.9,,
12:56:12.459,S,23,16.0,55.3,123.7,,
12:56:12.578,S,23,18.0,56.2,123.2,,
12:56:12.705,S,23,20.0,56.2,123.8,,
12:56:12.834,S,23,22.0,57.1,124.6,,
12:56:12.898,S,23,24.0,58.0,123.3,,
12:56:13.026,S,23,26.0,58.5,122.5,,
12:56:13.151,S,23,28.0,59.4,121.6,,
12:56:13.265,S,23,30.0,58.6,123.2,,
12:56:13.394,S,23,32.0,59.1,122.9,,
12:56:13.458,S,23,34.0,59.5,114.8,,
12:56:13.586,S,23,36.0,60.0,126.3,,
12:56:13.714,S,23,38.0,102.6,141.8,,
12:56:13.841,S,23,40.0,102.3,107.0,,
12:56:13.952,S,23,42.0,101.0,149.2,,
12:56:14.078,S,23,44.0,102.7,62.7,,
12:56:14.141,S,23,46.0,146.3,61.0,,
12:56:14.267,S,23,48.0,145.5,60.5,,
12:56:14.392,S,23,50.0,103.8,59.6,,
12:56:14.515,S,23,52.0,102.5,58.3,,
12:56:14.641,S,23,54.0,102.5,58.7,,
12:56:14.705,S,23,56.0,103.8,57.8,,
12:56:14.832,S,23,58.0,143.6,58.2,,
12:56:14.958,S,23,60.0,142.7,58.6,,
12:56:15.082,S,23,62.0,144.5,57.7,,
12:56:15.205,S,23,64.0,143.6,57.3,,
12:56:15.265,S,23,66.0,142.7,57.7,,
12:56:15.394,S,23,68.0,103.4,57.2,,
12:56:15.519,S,23,70.0,104.6,56.8,,
12:56:15.583,S,23,72.0,102.2,56.8,,
12:56:15.706,S,23,74.0,103.3,56.8,,
12:56:15.831,S,23,76.0,102.9,57.2,,
12:56:15.954,S,23,78.0,111.6,57.5,,
12:56:16.082,S,23,80.0,102.6,57.2,,
12:56:16.144,S,23,82.0,101.2,57.2,,
12:56:16.271,S,23,84.0,100.4,57.1,,
12:56:16.395,S,23,86.0,101.2,57.2,,
12:56:16.459,S,23,88.0,101.3,57.1,,
12:56:16.578,S,23,90.0,103.6,57.5,,
12:56:16.706,S,23,92.0,101.2,57.6,,
12:56:16.834,S,23,94.0,100.4,57.2,,
12:56:16.897,S,23,96.0,99.9,57.2,,
12:56:17.022,S,23,98.0,101.2,57.2,,
12:56:17.147,S,23,100.0,103.7,57.6,,
12:56:17.266,S,23,102.0,105.8,57.6,,
12:56:17.330,S,23,104.0,105.3,58.0,,
12:56:17.458,S,23,106.0,100.0,57.6,,
12:56:17.584,S,23,108.0,100.4,58.5,,
12:56:17.709,S,23,110.0,101.2,58.1,,
12:56:17.773,S,23,112.0,49.5,58.1,,
12:56:17.890,S,23,114.0,49.9,59.0,,
12:56:17.954,S,23,116.0,49.1,58.6,,
12:56:18.082,S,23,118.0,49.1,59.0,,
12:56:18.146,S,23,120.0,49.1,59.1,,
12:56:18.271,S,23,122.0,48.2,59.9,,
12:56:18.397,S,23,124.0,48.2,61.3,,
12:56:18.461,S,23,126.0,48.2,63.5,,
12:56:18.578,S,23,128.0,48.2,77.5,,
12:56:18.706,S,23,130.0,48.2,77.5,,
12:56:18.770,S,23,132.0,47.8,77.5,,
12:56:18.898,S,23,134.0,47.8,77.5,,
12:56:18.962,S,23,136.0,48.7,77.5,,
12:56:19.090,S,23,138.0,48.6,77.9,,
12:56:19.154,S,23,140.0,48.2,78.4,,
12:56:19.266,S,23,142.0,48.2,78.0,,
12:56:19.394,S,23,144.0,48.7,78.4,,
12:56:19.458,S,23,146.0,48.3,78.4,,
12:56:19.586,S,23,148.0,49.2,56.0,,
12:56:19.703,S,23,150.0,49.7,55.1,,
12:56:19.765,S,23,152.0,50.9,55.1,,
12:56:19.890,S,23,154.0,49.7,54.7,,
12:56:20.018,S,23,156.0,99.1,54.2,,
12:56:20.082,S,23,158.0,102.1,55.0,,
12:56:20.211,S,23,160.0,97.7,54.2,,
12:56:20.338,S,23,162.0,98.6,54.1,,
12:56:20.391,S,23,164.0,98.7,55.0,,
12:56:20.515,S,23,166.0,99.5,54.1,,
12:56:20.642,S,23,168.0,100.9,54.1,,
12:56:20.770,S,23,170.0,101.2,54.1,,
12:56:20.829,S,23,172.0,99.2,54.5,,
12:56:20.955,S,23,174.0,101.3,54.5,,
12:56:21.082,S,23,176.0,99.2,54.4,,
12:56:21.145,S,23,178.0,98.8,54.9,,
12:56:21.266,S,23,180.0,104.2,54.1,,
12:56:21.710,STEP,24,10.3,0.079,-0.027,0.952,1.33
12:56:22.465,S,24,0.0,65.3,109.2,,
12:56:22.528,S,24,2.0,65.7,110.9,,
12:56:22.642,S,24,4.0,65.3,108.9,,
12:56:22.771,S,24,6.0,64.5,108.6,,
12:56:22.890,S,24,8.0,64.9,112.3,,
12:56:23.016,S,24,10.0,64.9,111.9,,
12:56:23.078,S,24,12.0,65.4,113.5,,
